STRUCTURE,STRUCTURE_ID,freq: Time frequency,wstatus: Labour force and employment status,sex: Sex,age: Age class,unit: Unit of measure,geo: Geopolitical entity (reporting),TIME_PERIOD: Time,OBS_VALUE: Observation value,OBS_FLAG: Observation status (Flag) V2 structure,CONF_STATUS: Confidentiality status (flag)
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRE2: Picardie,2024,691.0,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRF1: Alsace,2024,751.6,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRF2: Champagne-Ardenne,2024,463.9,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRF3: Lorraine,2024,853.4,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRG0: Pays de la Loire,2024,1494.6,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRH0: Bretagne,2024,1346.7,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRI1: Aquitaine,2024,1416.1,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRI2: Limousin,2024,256.4,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRI3: Poitou-Charentes,2024,642.5,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRJ1: Languedoc-Roussillon,2024,1018.3,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRJ2: Midi-Pyrénées,2024,1248.6,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRK1: Auvergne,2024,488.1,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRK2: Rhône-Alpes,2024,2702.7,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRL0: Provence-Alpes-Côte d’Azur,2024,1849.8,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRM0: Corse,2024,129.4,"du: definition differs (see metadata), low reliability",
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRY1: Guadeloupe,2024,117.0,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRY2: Martinique,2024,119.3,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRY3: Guyane,2024,62.2,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRY4: La Réunion,2024,262.5,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,HR02: Panonska Hrvatska,2024,351.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,HR03: Jadranska Hrvatska,2024,518.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,HR05: Grad Zagreb,2024,353.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,HR06: Sjeverna Hrvatska,2024,329.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,HU11: Budapest,2024,848.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,HU12: Pest,2024,634.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,HU21: Közép-Dunántúl,2024,491.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,HU22: Nyugat-Dunántúl,2024,453.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,HU23: Dél-Dunántúl,2024,342.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,HU31: Észak-Magyarország,2024,434.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,HU32: Észak-Alföld,2024,590.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,HU33: Dél-Alföld,2024,516.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,IE04: Northern and Western,2024,384.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,IE05: Southern,2024,739.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,IE06: Eastern and Midland,2024,1185.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,IS00: Ísland,2024,183.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITC1: Piemonte,2024,1713.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITC2: Valle d’Aosta/Vallée d’Aoste,2024,52.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITC3: Liguria,2024,581.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITC4: Lombardia,2024,4171.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITF1: Abruzzo,2024,472.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITF2: Molise,2024,101.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITF3: Campania,2024,1584.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITF4: Puglia,2024,1201.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITF5: Basilicata,2024,181.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITF6: Calabria,2024,504.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITG1: Sicilia,2024,1363.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITG2: Sardegna,2024,546.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITH1: Provincia Autonoma di Bolzano/Bozen,2024,233.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITH2: Provincia Autonoma di Trento,2024,227.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITH3: Veneto,2024,2037.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITH4: Friuli-Venezia Giulia,2024,486.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITH5: Emilia-Romagna,2024,1856.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITI1: Toscana,2024,1519.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITI2: Umbria,2024,340.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITI3: Marche,2024,585.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ITI4: Lazio,2024,2241.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,LT01: Sostinės regionas,2024,425.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,LT02: Vidurio ir vakarų Lietuvos regionas,2024,873.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,LU00: Luxembourg,2024,298.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,LV00: Latvija,2024,768.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,MK00: Severna Makedonija,2024,640.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,MT00: Malta,2024,283.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NL11: Groningen,2024,252.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,NL12: Friesland (NL),2024,270.9,,
