STRUCTURE,STRUCTURE_ID,freq: Time frequency,wstatus: Labour force and employment status,sex: Sex,age: Age class,unit: Unit of measure,geo: Geopolitical entity (reporting),TIME_PERIOD: Time,OBS_VALUE: Observation value,OBS_FLAG: Observation status (Flag) V2 structure,CONF_STATUS: Confidentiality status (flag)
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2023,318.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2024,319.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2010,1755.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2011,1635.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2012,1505.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2013,1428.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2014,1457.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2015,1495.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2016,1512.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2017,1539.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2018,1557.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2019,1611.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2020,1606.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2021,1618.9,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2022,1703.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2023,1744.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2024,1788.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2010,8176.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2011,8148.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2012,7920.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2013,7735.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2014,7816.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2015,8009.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2016,8233.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2017,8438.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2018,8658.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2019,8884.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2020,8633.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2021,8923.9,"bd: break in time series, definition differs (see metadata)",
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2022,9224.4,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2023,9585.0,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2024,9820.0,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2010,82073.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2011,82367.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2012,82423.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2013,82361.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2014,83198.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2015,84105.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2016,85279.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2017,86435.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2018,87300.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2019,88271.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2020,86944.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2021,87694.8,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2022,89799.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2023,90965.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2024,91897.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2010,1137.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2011,1141.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2012,1145.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2013,1133.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2014,1131.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2015,1124.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2016,1116.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2017,1125.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2018,1155.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2019,1165.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2020,1146.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2021,1152.0,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2022,1185.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2023,1193.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FI: Finland,2024,1182.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2010,12275.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2011,12265.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2012,271.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2013,12404.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2014,12486.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2015,12546.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2016,12580.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2017,12625.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2018,12751.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2019,12840.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2020,12796.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2021,13154.8,"bd: break in time series, definition differs (see metadata)",
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2022,13396.0,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2023,13504.1,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,FR: France,2024,13639.4,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2010,737.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2011,703.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2012,685.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2013,682.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2014,693.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2015,704.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2016,704.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2017,710.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2018,716.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2019,721.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2020,709.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2021,720.0,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2022,733.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2023,743.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HR: Croatia,2024,779.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2010,1720.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2011,1719.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2012,1760.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2013,1771.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2014,1859.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2015,1904.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2016,1962.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2017,1973.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2018,1972.4,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2019,1971.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2020,1930.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2021,2086.0,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2022,2121.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2023,2131.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,HU: Hungary,2024,2145.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2010,857.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2011,843.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2012,842.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2013,856.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2014,873.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2015,899.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2016,929.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2017,960.2,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2018,985.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2019,1011.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2020,998.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2021,1060.6,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2022,1128.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2023,1178.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2024,1214.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2010,71.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2011,71.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2012,71.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2013,73.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2014,76.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2015,77.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2016,79.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2017,80.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2018,81.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,F: Females,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2019,83.7,,
